family,metric,effect,effect_type,protocol,bootstrap_unit,endpoint_representation,estimate,ci_low,ci_high,n,n_patients,n_resamples,method,acceleration,bias_correction
msvae,ecgfounder_auroc,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-6.10769830422613e-06,-0.0008112236350369536,0.0008438195420957223,2198,1904,2000,paired_patient_cluster_BCa,0.009498428282681074,-0.01378689226308428
ecgaim,mse,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0006888258344989763,-0.0008098899425888457,-0.0005813869452599509,2198,1904,2000,paired_patient_cluster_BCa,-0.008247012667633271,-0.011280066443693096
ecgaim,mse,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.00010872286241997314,-0.00016688321164876725,-5.596067395259723e-05,2198,1904,2000,paired_patient_cluster_BCa,-0.008952950184335017,0.011280066443692957
ecgaim,mse,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,8.86822964160748e-05,4.751994182570886e-05,0.00013457717004599834,2198,1904,2000,paired_patient_cluster_BCa,0.0190743751023004,0.03133798202142648
ecgaim,mse,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.00030109822498034904,0.0001925717658565175,0.00043935840442775365,2198,1904,2000,paired_patient_cluster_BCa,0.023312587371970322,0.015040336678635672
ecgaim,mse,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-9.810838761120387e-05,-0.0001690390643624274,-2.1291381303811598e-05,2198,1904,2000,paired_patient_cluster_BCa,0.003638901559275192,0.015040336678635672
ecgaim,mse,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-1.5172834077098316e-05,-9.289298544637254e-05,5.368321292666727e-05,2198,1904,2000,paired_patient_cluster_BCa,-0.013603471904391767,0.0012533144654324165
ecgaim,mse,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,4.30246201971778e-05,-7.862602017479214e-05,0.00017015723208813516,2198,1904,2000,paired_patient_cluster_BCa,-0.0013862501967935098,-0.0012533144654325557
ecgaim,r2,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.013209546975440514,0.011700621981173267,0.015096524432403726,2198,1904,2000,paired_patient_cluster_BCa,0.03479654150196393,0.0401168101849681
ecgaim,r2,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0006454898878467821,-8.877521354062858e-05,0.0014503471116106166,2198,1904,2000,paired_patient_cluster_BCa,0.022462118733522284,-0.0037599512711459344
ecgaim,r2,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.001718143880417807,-0.0032476677908430313,-0.001032636151660228,2198,1904,2000,paired_patient_cluster_BCa,-0.07633881124723989,-0.1243981980690547
ecgaim,r2,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.00516719859656649,-0.00849073051768956,-0.0035164940538329336,2198,1904,2000,paired_patient_cluster_BCa,-0.06535755077160839,-0.09036143712925866
ecgaim,r2,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0031361087458473026,0.0018651191914781557,0.004255066530154587,2198,1904,2000,paired_patient_cluster_BCa,-0.023289038738844352,-0.0025066308995717666
ecgaim,r2,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0007875662810392458,-0.00199290470823837,0.0005686636920894711,2198,1904,2000,paired_patient_cluster_BCa,-0.00043617876194062156,0.03133798202142648
ecgaim,r2,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0014779314996095864,-0.003708223714522792,0.0009678134945186968,2198,1904,2000,paired_patient_cluster_BCa,0.015027074623876091,0.0012533144654324165
ecgaim,pearson,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.008292605515715206,0.007776163618024916,0.008793430768357412,2198,1904,2000,paired_patient_cluster_BCa,0.007535377187524714,-0.02883021851774051
ecgaim,pearson,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0005704342329144153,0.0003643699907224943,0.0007820893145814817,2198,1904,2000,paired_patient_cluster_BCa,-0.0017980128945526725,0.0012533144654324165
ecgaim,pearson,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0005195209988688641,-0.0007034257503030893,-0.00032994429613756996,2198,1904,2000,paired_patient_cluster_BCa,-0.00013364926430304726,-0.02632263631095278
ecgaim,pearson,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0008832787361006177,-0.0013045207346568436,-0.0004961417296561924,2198,1904,2000,paired_patient_cluster_BCa,-0.0005500502693236591,-0.053918622045273985
ecgaim,pearson,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0010063886723809072,0.0006672073764114946,0.0013435415152154926,2198,1904,2000,paired_patient_cluster_BCa,0.001563382852176939,0.003759951271145795
ecgaim,pearson,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0007291889060508999,-0.0010571341914364526,-0.0004087812243563275,2198,1904,2000,paired_patient_cluster_BCa,0.0007578888283361609,-0.011280066443693096
ecgaim,pearson,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.00022348653087841586,-0.00039218342447278667,0.0008192343963591461,2198,1904,2000,paired_patient_cluster_BCa,-0.0032356015536834197,-0.008773311508328191
ecgaim,qrs_correlation,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.007805096807695502,0.007194155035260664,0.008420636241245201,2198,1904,2000,paired_patient_cluster_BCa,0.0030944310765321304,-0.04262558517694437
ecgaim,qrs_correlation,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0010574822731027344,0.0007914387586114853,0.0013287601497512535,2198,1904,2000,paired_patient_cluster_BCa,0.0006834971623371942,0.016293804724859116
ecgaim,qrs_correlation,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0009013750837388105,-0.0011719087124666783,-0.0006424753245180374,2198,1904,2000,paired_patient_cluster_BCa,0.001201211220995753,-0.020054370352950636
ecgaim,qrs_correlation,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0017807761500213,-0.002360474058934082,-0.0012155655765831938,2198,1904,2000,paired_patient_cluster_BCa,-8.493608690190687e-05,-0.02256156839022472
ecgaim,qrs_correlation,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0010619037715596579,0.0006150212534982167,0.0014975798283994451,2198,1904,2000,paired_patient_cluster_BCa,-3.8127383912919585e-05,-0.0037599512711459344
ecgaim,qrs_correlation,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0010619694013684795,-0.0014944894524323387,-0.0006028044938867001,2198,1904,2000,paired_patient_cluster_BCa,0.0006576242128014119,0.05140851469636196
ecgaim,qrs_correlation,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0010790866727363182,0.00027523169289147246,0.001891991559788125,2198,1904,2000,paired_patient_cluster_BCa,-5.82521839165368e-05,-0.04764395595447656
ecgaim,st_correlation,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.013375063908476946,0.012319261418830775,0.014464618648437665,2198,1904,2000,paired_patient_cluster_BCa,0.0032015990123811034,0.020054370352950636
ecgaim,st_correlation,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.000755423987589937,0.0003815941920492682,0.0011381671492551072,2198,1904,2000,paired_patient_cluster_BCa,0.0002934026075929533,0.03008407662018911
ecgaim,st_correlation,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.00031008670457888883,-0.0006068524767308231,-1.3055802416458082e-05,2198,1904,2000,paired_patient_cluster_BCa,-0.0003187034585016722,0.007519955698540524
ecgaim,st_correlation,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0018602935659578093,-0.002622021857557193,-0.0011226591639597796,2198,1904,2000,paired_patient_cluster_BCa,-0.004697846916144663,-0.005013277548926657
ecgaim,st_correlation,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0008743614343364696,0.00029437617351147944,0.0015778901837717313,2198,1904,2000,paired_patient_cluster_BCa,0.006278371066211619,0.04889873121265639
ecgaim,st_correlation,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-1.4539592286004866e-05,-0.0006392176478626033,0.0006139420145927705,2198,1904,2000,paired_patient_cluster_BCa,0.0034246769110347014,-0.015040336678635672
ecgaim,st_correlation,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.00117755905929899,-0.002289042502660334,-9.208900057631287e-05,2198,1904,2000,paired_patient_cluster_BCa,0.0013224235053215933,-0.037608287661255936
ecgaim,j_point_amplitude_mae,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0020333615185593756,-0.002172626564421526,-0.0018888138725444783,2198,1904,2000,paired_patient_cluster_BCa,-0.006817149154291938,0.010026681100274765
ecgaim,j_point_amplitude_mae,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.00021703761911826433,0.00015097453944520238,0.00030107542217320675,2198,1904,2000,paired_patient_cluster_BCa,0.02754086082076307,0.04764395595447656
ecgaim,j_point_amplitude_mae,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.0001248519471380436,-0.00018906086402367176,-6.929504336745366e-05,2198,1904,2000,paired_patient_cluster_BCa,-0.008436745950604231,-0.01378689226308428
ecgaim,j_point_amplitude_mae,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.00022517841890220403,8.119678265936919e-05,0.0003501117262252771,2198,1904,2000,paired_patient_cluster_BCa,-0.011131248919959617,-0.03384594262165133
ecgaim,j_point_amplitude_mae,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.000243050785327637,-0.00034923210261054034,-0.00014407420695258574,2198,1904,2000,paired_patient_cluster_BCa,-0.006854980913402915,-0.015040336678635672
ecgaim,j_point_amplitude_mae,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,-0.00020508725927876576,-0.0003116070400388832,-8.854259592945243e-05,2198,1904,2000,paired_patient_cluster_BCa,0.028074570204011315,0.013786892263084142
ecgaim,j_point_amplitude_mae,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,record_metric,0.0002623085842278868,5.776242656089536e-05,0.00048165859465896865,2198,1904,2000,paired_patient_cluster_BCa,0.005283248897824618,0.018800819591187533
ecgaim,ecgfounder_auroc,correlation,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.00031024226445039394,-0.0021073192298263865,0.0017889041083189619,2198,1904,2000,paired_patient_cluster_BCa,0.0004087592612481443,0.037608287661255936
ecgaim,ecgfounder_auroc,mmd,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00013400980423730827,-0.0007840738165584922,0.0010383107257953452,2198,1904,2000,paired_patient_cluster_BCa,-0.0005649995604930918,-0.02256156839022472
ecgaim,ecgfounder_auroc,derivative,main,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.00021574140833799355,-0.0005278160228074346,0.0010939489620771813,2198,1904,2000,paired_patient_cluster_BCa,0.01488594368001337,0.0
ecgaim,ecgfounder_auroc,correlation:mmd,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0004373973898952903,-0.0022572657565639374,0.0013570520276766217,2198,1904,2000,paired_patient_cluster_BCa,0.002972007602603091,0.011280066443692957
ecgaim,ecgfounder_auroc,correlation:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,-0.0004124484545155481,-0.0022293409943470923,0.0012118481417354393,2198,1904,2000,paired_patient_cluster_BCa,-0.012273057944382928,-0.0025066308995717666
ecgaim,ecgfounder_auroc,mmd:derivative,pairwise,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.0004630389212132999,-0.0012698831501105708,0.0020871306259658594,2198,1904,2000,paired_patient_cluster_BCa,-0.000934228189234822,-0.0363541161267396
ecgaim,ecgfounder_auroc,correlation:mmd:derivative,three_way,prespecified_2x2x2_with_mse_on,paired_ptbxl_patient_cluster,macro_auroc_record_influence,0.000278880431198264,-0.0033677704159271026,0.0031896813504020435,2198,1904,2000,paired_patient_cluster_BCa,-0.010259805395910582,-0.05015358346473367
